,yl,xl,method
253,198650,30,DQL
254,198550,30,DQL
255,198570,30,DQL
256,198650,30,DQL
257,198630,30,DQL
258,198650,30,DQL
259,198650,30,DQL
260,198610,30,DQL
261,198650,30,DQL
262,198650,30,DQL
263,198650,30,DQL
264,158680,30,DQL
265,198650,30,DQL
266,198630,30,DQL
267,198650,30,DQL
268,198630,30,DQL
269,198650,30,DQL
270,198650,30,DQL
271,198650,30,DQL
272,198650,30,DQL
273,198650,30,DQL
274,198650,30,DQL
275,198630,30,DQL
276,198630,30,DQL
277,198630,30,DQL
278,198650,30,DQL
279,198630,30,DQL
280,198670,30,DQL
281,198650,30,DQL
282,198650,30,DQL
283,198650,30,DQL
284,198650,30,DQL
285,198650,30,DQL
286,198650,30,DQL
287,198630,30,DQL
288,198630,30,DQL
289,198650,30,DQL
290,198650,30,DQL
291,198650,30,DQL
292,198630,30,DQL
293,198630,30,DQL
294,198630,30,DQL
295,198710,30,DQL
296,198310,30,DQL
297,198310,30,DQL
298,198270,30,DQL
299,198310,30,DQL
300,158350,40,DQL
301,198350,40,DQL
302,198310,40,DQL
303,198310,40,DQL
304,198310,40,DQL
305,198310,40,DQL
306,198750,40,DQL
307,198390,40,DQL
308,198310,40,DQL
309,198350,40,DQL
310,198310,40,DQL
311,198390,40,DQL
312,198310,40,DQL
313,198350,40,DQL
314,198310,40,DQL
315,198310,40,DQL
316,198630,40,DQL
317,198350,40,DQL
318,198310,40,DQL
319,198370,40,DQL
320,198370,40,DQL
321,198650,40,DQL
322,198730,40,DQL
323,198630,40,DQL
324,198730,40,DQL
325,198790,40,DQL
326,198470,40,DQL
327,198330,40,DQL
328,198430,40,DQL
329,198310,40,DQL
330,198330,40,DQL
331,198310,40,DQL
332,198310,40,DQL
333,165950,40,DQL
334,198430,40,DQL
335,198310,40,DQL
336,198310,40,DQL
337,198310,40,DQL
338,198310,40,DQL
339,198380,40,DQL
340,198310,40,DQL
341,198310,40,DQL
342,198310,40,DQL
343,198310,40,DQL
344,198350,40,DQL
345,198450,40,DQL
346,198390,40,DQL
347,198390,40,DQL
348,198350,40,DQL
349,198310,40,DQL
350,198500,40,DQL
351,198530,40,DQL
352,198370,40,DQL
353,198590,40,DQL
354,198540,40,DQL
355,198490,40,DQL
356,198690,40,DQL
357,198530,40,DQL
358,198330,40,DQL
359,198410,40,DQL
360,198310,40,DQL
361,198360,40,DQL
362,198310,40,DQL
363,198310,40,DQL
364,198350,40,DQL
365,198310,40,DQL
366,198350,40,DQL
367,198350,40,DQL
368,198310,40,DQL
369,198310,40,DQL
370,198360,40,DQL
371,198310,40,DQL
372,198310,40,DQL
373,198400,40,DQL
374,198350,40,DQL
375,198350,40,DQL
376,198390,40,DQL
