,yl,xl,method
797,18600,70.0,Supervisory
798,-71410,70.0,Supervisory
799,-121510,70.0,Supervisory
800,-71320,80.0,Supervisory
801,18570,80.0,Supervisory
802,28430,80.0,Supervisory
803,-121380,80.0,Supervisory
804,-21440,80.0,Supervisory
805,-31410,80.0,Supervisory
806,-51290,80.0,Supervisory
807,-51190,80.0,Supervisory
808,-1420,80.0,Supervisory
809,-111420,80.0,Supervisory
810,68460,80.0,Supervisory
811,-51280,80.0,Supervisory
812,-32240,80.0,Supervisory
813,-51350,80.0,Supervisory
814,-21370,80.0,Supervisory
815,47620,80.0,Supervisory
816,-41420,80.0,Supervisory
817,-61410,80.0,Supervisory
818,38610,80.0,Supervisory
819,28640,80.0,Supervisory
820,-11440,80.0,Supervisory
821,-51400,80.0,Supervisory
822,-101490,80.0,Supervisory
823,38550,80.0,Supervisory
824,28440,80.0,Supervisory
825,-111360,80.0,Supervisory
826,68490,80.0,Supervisory
827,18570,80.0,Supervisory
828,18660,80.0,Supervisory
829,-82330,80.0,Supervisory
830,38510,80.0,Supervisory
831,-1430,80.0,Supervisory
832,-91260,80.0,Supervisory
833,-181310,80.0,Supervisory
834,-151270,80.0,Supervisory
835,108630,80.0,Supervisory
836,-101400,80.0,Supervisory
837,-1420,80.0,Supervisory
838,-31470,80.0,Supervisory
839,48660,80.0,Supervisory
840,-132350,80.0,Supervisory
841,-111450,80.0,Supervisory
842,-21420,80.0,Supervisory
843,88760,80.0,Supervisory
844,-61370,80.0,Supervisory
845,-51480,80.0,Supervisory
846,-131140,80.0,Supervisory
847,-111420,80.0,Supervisory
848,48550,80.0,Supervisory
849,-11500,80.0,Supervisory
850,148500,90.0,Supervisory
851,-51260,90.0,Supervisory
852,-151440,90.0,Supervisory
853,-81510,90.0,Supervisory
854,-42290,90.0,Supervisory
855,-91340,90.0,Supervisory
856,88580,90.0,Supervisory
857,-32300,90.0,Supervisory
858,-171410,90.0,Supervisory
859,-61360,90.0,Supervisory
860,-91300,90.0,Supervisory
861,-61370,90.0,Supervisory
862,-52360,90.0,Supervisory
863,-2260,90.0,Supervisory
864,-151490,90.0,Supervisory
865,38680,90.0,Supervisory
866,7560,90.0,Supervisory
867,7770,90.0,Supervisory
868,-91470,90.0,Supervisory
869,88520,90.0,Supervisory
870,108610,90.0,Supervisory
871,-71410,90.0,Supervisory
872,-91260,90.0,Supervisory
873,-131310,90.0,Supervisory
874,-11480,90.0,Supervisory
875,-101340,90.0,Supervisory
876,-181320,90.0,Supervisory
877,-51200,90.0,Supervisory
878,-141290,90.0,Supervisory
879,68520,90.0,Supervisory
880,-81410,90.0,Supervisory
881,28660,90.0,Supervisory
882,38610,90.0,Supervisory
883,-13170,90.0,Supervisory
884,38660,90.0,Supervisory
885,-191330,90.0,Supervisory
886,-11470,90.0,Supervisory
887,-181280,90.0,Supervisory
888,-141370,90.0,Supervisory
889,18630,90.0,Supervisory
890,-61450,90.0,Supervisory
891,-101350,90.0,Supervisory
892,-51280,90.0,Supervisory
893,26720,90.0,Supervisory
894,168580,90.0,Supervisory
895,28620,90.0,Supervisory
896,-91460,90.0,Supervisory
897,-111500,90.0,Supervisory
898,-21420,90.0,Supervisory
899,-1280,90.0,Supervisory
900,-62310,10,DQL
901,-21500,10,DQL
902,-81190,10,DQL
903,168660,10,DQL
904,97820,10,DQL
905,68660,10,DQL
906,48780,10,DQL
907,57640,10,DQL
908,127550,10,DQL
909,168530,10,DQL
910,188480,10,DQL
911,228280,10,DQL
912,168390,10,DQL
913,158760,10,DQL
914,208330,10,DQL
915,198470,10,DQL
916,198730,10,DQL
917,198450,10,DQL
918,208360,10,DQL
919,158380,10,DQL
920,198670,10,DQL
921,198470,10,DQL
922,198660,10,DQL
923,198710,10,DQL
924,208330,10,DQL
925,198600,10,DQL
926,218230,10,DQL
927,198410,10,DQL
928,198230,10,DQL
929,198320,10,DQL
930,198390,10,DQL
931,198230,10,DQL
932,208430,10,DQL
933,208350,10,DQL
934,218170,10,DQL
935,208360,10,DQL
936,198470,10,DQL
937,-121270,10,DQL
938,-201170,10,DQL
939,-121270,10,DQL
940,-201170,10,DQL
941,-81280,10,DQL
942,198230,10,DQL
943,198230,10,DQL
944,198270,10,DQL
945,198230,10,DQL
946,198230,10,DQL
947,198330,10,DQL
948,198220,10,DQL
949,198230,10,DQL
950,198230,10,DQL
951,198270,10,DQL
952,198270,10,DQL
953,198230,10,DQL
954,198230,10,DQL
955,198230,10,DQL
956,198230,10,DQL
957,198230,10,DQL
958,198230,10,DQL
959,198230,10,DQL
960,198270,10,DQL
961,198230,10,DQL
962,198230,10,DQL
963,198230,10,DQL
964,198230,10,DQL
965,198230,10,DQL
966,198230,10,DQL
967,198270,10,DQL
968,198230,10,DQL
969,198230,10,DQL
970,198230,10,DQL
971,198230,10,DQL
972,158340,10,DQL
973,198230,10,DQL
974,198230,10,DQL
975,198460,10,DQL
976,198460,10,DQL
977,198390,10,DQL
978,198460,10,DQL
979,198460,10,DQL
980,198550,10,DQL
981,198460,10,DQL
982,158420,10,DQL
983,198460,10,DQL
984,198450,10,DQL
985,198350,10,DQL
986,198390,10,DQL
987,198330,10,DQL
988,198370,10,DQL
989,158500,10,DQL
990,198450,10,DQL
991,198450,10,DQL
992,198640,10,DQL
993,198660,10,DQL
994,198660,10,DQL
995,198660,10,DQL
996,198680,10,DQL
997,198660,10,DQL
998,198640,10,DQL
999,198660,10,DQL
1000,198660,20,DQL
1001,198630,20,DQL
1002,198630,20,DQL
1003,198640,20,DQL
1004,198650,20,DQL
1005,198630,20,DQL
1006,198640,20,DQL
1007,198640,20,DQL
1008,198640,20,DQL
1009,198640,20,DQL
1010,198630,20,DQL
1011,198630,20,DQL
1012,198600,20,DQL
1013,198630,20,DQL
1014,198650,20,DQL
1015,198630,20,DQL
1016,198630,20,DQL
1017,198630,20,DQL
1018,198380,20,DQL
1019,198310,20,DQL
1020,198310,20,DQL
1021,198330,20,DQL
1022,158640,20,DQL
1023,158530,20,DQL
1024,198560,20,DQL
1025,198470,20,DQL
1026,198480,20,DQL
1027,198640,20,DQL
1028,198330,20,DQL
1029,198330,20,DQL
1030,198310,20,DQL
1031,198310,20,DQL
1032,198310,20,DQL
1033,198310,20,DQL
1034,198310,20,DQL
1035,198310,20,DQL
1036,198310,20,DQL
1037,198410,20,DQL
1038,198310,20,DQL
1039,198310,20,DQL
1040,198330,20,DQL
1041,198430,20,DQL
1042,198310,20,DQL
1043,198310,20,DQL
1044,198310,20,DQL
1045,198310,20,DQL
1046,198310,20,DQL
1047,198340,20,DQL
1048,198310,20,DQL
1049,198310,20,DQL
1050,198350,20,DQL
1051,198310,20,DQL
1052,198460,20,DQL
1053,198310,20,DQL
1054,198330,20,DQL
1055,198370,20,DQL
1056,198440,20,DQL
1057,198350,20,DQL
1058,198310,20,DQL
1059,198370,20,DQL
1060,198310,20,DQL
1061,198310,20,DQL
1062,198310,20,DQL
1063,198350,20,DQL
1064,198310,20,DQL
1065,198310,20,DQL
1066,198330,20,DQL
1067,198310,20,DQL
1068,198310,20,DQL
1069,198330,20,DQL
1070,198310,20,DQL
1071,198310,20,DQL
1072,198310,20,DQL
1073,198310,20,DQL
1074,198310,20,DQL
1075,198350,20,DQL
1076,198380,20,DQL
1077,198310,20,DQL
1078,198310,20,DQL
1079,198310,20,DQL
1080,198310,20,DQL
1081,198360,20,DQL
1082,198670,20,DQL
1083,198670,20,DQL
1084,198670,20,DQL
1085,198670,20,DQL
1086,198670,20,DQL
1087,158670,20,DQL
1088,198670,20,DQL
1089,198620,20,DQL
1090,198640,20,DQL
1091,198670,20,DQL
1092,198670,20,DQL
1093,198630,20,DQL
1094,198670,20,DQL
1095,198670,20,DQL
1096,198670,20,DQL
1097,198670,20,DQL
1098,198600,20,DQL
1099,198670,20,DQL
1100,198670,30,DQL
1101,198640,30,DQL
1102,198670,30,DQL
1103,198670,30,DQL
1104,198670,30,DQL
1105,198670,30,DQL
1106,198670,30,DQL
1107,198640,30,DQL
1108,198670,30,DQL
1109,198670,30,DQL
1110,198640,30,DQL
1111,198670,30,DQL
1112,198640,30,DQL
1113,198670,30,DQL
1114,158700,30,DQL
1115,198670,30,DQL
1116,198670,30,DQL
1117,198670,30,DQL
1118,198670,30,DQL
1119,198670,30,DQL
1120,158690,30,DQL
1121,198670,30,DQL
1122,198670,30,DQL
1123,198670,30,DQL
1124,198670,30,DQL
1125,198640,30,DQL
1126,198600,30,DQL
1127,198640,30,DQL
1128,198670,30,DQL
1129,198630,30,DQL
1130,198660,30,DQL
1131,198640,30,DQL
1132,198670,30,DQL
1133,198640,30,DQL
1134,198670,30,DQL
1135,198670,30,DQL
1136,198640,30,DQL
1137,198640,30,DQL
1138,198670,30,DQL
1139,198670,30,DQL
1140,198670,30,DQL
1141,198670,30,DQL
1142,198670,30,DQL
1143,198670,30,DQL
1144,198640,30,DQL
1145,198670,30,DQL
1146,198670,30,DQL
1147,198670,30,DQL
1148,198670,30,DQL
1149,198670,30,DQL
1150,198660,30,DQL
1151,198670,30,DQL
1152,198670,30,DQL
1153,198670,30,DQL
1154,198670,30,DQL
1155,198670,30,DQL
1156,198670,30,DQL
1157,198670,30,DQL
1158,198650,30,DQL
1159,198670,30,DQL
1160,198690,30,DQL
1161,198670,30,DQL
1162,198660,30,DQL
1163,198690,30,DQL
1164,198690,30,DQL
1165,198690,30,DQL
1166,198660,30,DQL
1167,198690,30,DQL
1168,198660,30,DQL
1169,158660,30,DQL
1170,198690,30,DQL
1171,198660,30,DQL
1172,198690,30,DQL
1173,198690,30,DQL
1174,198690,30,DQL
1175,198660,30,DQL
1176,198690,30,DQL
1177,198660,30,DQL
1178,198690,30,DQL
1179,198660,30,DQL
1180,198690,30,DQL
1181,198690,30,DQL
1182,198710,30,DQL
1183,198690,30,DQL
1184,198690,30,DQL
1185,198660,30,DQL
1186,198690,30,DQL
1187,198690,30,DQL
1188,198660,30,DQL
1189,198670,30,DQL
1190,198690,30,DQL
1191,198680,30,DQL
1192,198690,30,DQL
1193,198690,30,DQL
1194,198690,30,DQL
1195,198690,30,DQL
1196,198690,30,DQL
1197,198680,30,DQL
1198,198690,30,DQL
1199,198690,30,DQL
1200,198690,40,DQL
1201,198690,40,DQL
1202,198690,40,DQL
1203,198690,40,DQL
1204,198660,40,DQL
1205,198690,40,DQL
1206,198660,40,DQL
1207,198690,40,DQL
1208,198660,40,DQL
1209,198690,40,DQL
1210,198690,40,DQL
1211,198690,40,DQL
1212,198690,40,DQL
1213,198640,40,DQL
1214,198660,40,DQL
1215,198710,40,DQL
1216,198690,40,DQL
1217,198690,40,DQL
1218,198690,40,DQL
1219,198710,40,DQL
1220,198680,40,DQL
1221,198690,40,DQL
1222,198690,40,DQL
1223,198690,40,DQL
1224,198660,40,DQL
1225,198690,40,DQL
1226,198690,40,DQL
1227,198690,40,DQL
1228,198660,40,DQL
1229,198690,40,DQL
1230,198690,40,DQL
1231,198690,40,DQL
1232,198690,40,DQL
1233,198690,40,DQL
1234,198690,40,DQL
1235,198690,40,DQL
1236,198690,40,DQL
1237,198690,40,DQL
1238,198690,40,DQL
1239,198690,40,DQL
1240,198690,40,DQL
1241,198660,40,DQL
1242,198690,40,DQL
1243,198690,40,DQL
1244,198690,40,DQL
1245,198670,40,DQL
1246,198690,40,DQL
1247,198690,40,DQL
1248,198690,40,DQL
1249,198690,40,DQL
1250,198690,40,DQL
1251,198710,40,DQL
1252,198690,40,DQL
1253,198690,40,DQL
1254,198690,40,DQL
1255,198650,40,DQL
1256,198690,40,DQL
1257,198660,40,DQL
1258,198690,40,DQL
1259,198690,40,DQL
1260,198690,40,DQL
1261,198690,40,DQL
1262,198690,40,DQL
1263,198660,40,DQL
1264,198690,40,DQL
1265,198690,40,DQL
1266,198690,40,DQL
1267,198690,40,DQL
1268,198690,40,DQL
1269,198690,40,DQL
1270,198690,40,DQL
1271,198690,40,DQL
1272,198690,40,DQL
1273,198690,40,DQL
1274,198640,40,DQL
1275,158680,40,DQL
1276,198640,40,DQL
1277,158680,40,DQL
1278,198710,40,DQL
1279,198710,40,DQL
1280,198710,40,DQL
1281,198710,40,DQL
1282,198710,40,DQL
1283,198710,40,DQL
1284,198680,40,DQL
1285,198610,40,DQL
1286,198310,40,DQL
1287,198310,40,DQL
1288,198350,40,DQL
1289,198350,40,DQL
1290,198350,40,DQL
1291,198310,40,DQL
1292,198310,40,DQL
1293,198310,40,DQL
1294,198370,40,DQL
1295,198310,40,DQL
1296,198310,40,DQL
1297,198310,40,DQL
1298,198390,40,DQL
1299,198330,40,DQL
1300,198310,50,DQL
1301,198310,50,DQL
1302,198310,50,DQL
1303,198310,50,DQL
1304,198390,50,DQL
1305,198310,50,DQL
1306,198350,50,DQL
1307,198350,50,DQL
1308,198380,50,DQL
1309,198310,50,DQL
1310,198330,50,DQL
1311,198350,50,DQL
1312,198310,50,DQL
1313,198350,50,DQL
1314,198290,50,DQL
1315,198310,50,DQL
1316,198330,50,DQL
1317,198370,50,DQL
1318,198310,50,DQL
1319,198310,50,DQL
1320,198330,50,DQL
1321,198330,50,DQL
1322,198350,50,DQL
1323,198410,50,DQL
1324,198310,50,DQL
1325,198310,50,DQL
1326,198310,50,DQL
1327,198310,50,DQL
1328,198350,50,DQL
1329,198270,50,DQL
1330,198310,50,DQL
1331,198310,50,DQL
1332,198460,50,DQL
1333,198310,50,DQL
1334,198390,50,DQL
1335,198320,50,DQL
1336,198390,50,DQL
1337,198310,50,DQL
1338,198350,50,DQL
1339,198350,50,DQL
1340,198320,50,DQL
1341,198320,50,DQL
1342,198310,50,DQL
1343,198310,50,DQL
1344,198310,50,DQL
1345,198310,50,DQL
1346,198310,50,DQL
1347,198310,50,DQL
1348,198310,50,DQL
1349,198310,50,DQL
1350,198390,50,DQL
1351,198310,50,DQL
1352,158490,50,DQL
1353,158440,50,DQL
1354,198310,50,DQL
1355,198350,50,DQL
1356,198310,50,DQL
1357,198310,50,DQL
1358,198320,50,DQL
1359,158660,50,DQL
1360,198620,50,DQL
1361,198620,50,DQL
1362,198620,50,DQL
1363,198620,50,DQL
1364,198620,50,DQL
1365,198610,50,DQL
1366,198620,50,DQL
1367,198620,50,DQL
1368,198620,50,DQL
1369,198620,50,DQL
1370,198600,50,DQL
1371,198560,50,DQL
1372,198620,50,DQL
1373,198620,50,DQL
1374,158620,50,DQL
1375,198620,50,DQL
1376,198620,50,DQL
1377,198620,50,DQL
1378,198620,50,DQL
1379,198620,50,DQL
1380,198630,50,DQL
1381,198620,50,DQL
1382,198620,50,DQL
1383,198620,50,DQL
1384,158580,50,DQL
1385,198620,50,DQL
1386,198620,50,DQL
1387,198640,50,DQL
1388,198600,50,DQL
1389,198620,50,DQL
1390,198620,50,DQL
1391,198620,50,DQL
1392,198620,50,DQL
1393,198620,50,DQL
1394,198600,50,DQL
1395,198600,50,DQL
1396,198640,50,DQL
1397,158620,50,DQL
1398,198630,50,DQL
1399,198620,50,DQL
1400,198620,60,DQL
1401,198600,60,DQL
1402,198630,60,DQL
1403,198310,60,DQL
1404,198620,60,DQL
1405,198620,60,DQL
1406,198620,60,DQL
1407,198640,60,DQL
1408,198620,60,DQL
1409,198620,60,DQL
1410,198620,60,DQL
1411,198620,60,DQL
1412,198620,60,DQL
1413,198640,60,DQL
1414,198620,60,DQL
1415,198620,60,DQL
1416,198640,60,DQL
1417,198570,60,DQL
1418,198620,60,DQL
1419,198620,60,DQL
1420,198620,60,DQL
1421,198620,60,DQL
1422,198620,60,DQL
1423,198620,60,DQL
1424,198580,60,DQL
1425,198620,60,DQL
1426,198620,60,DQL
1427,198630,60,DQL
1428,158650,60,DQL
1429,198630,60,DQL
1430,198620,60,DQL
1431,198630,60,DQL
1432,198630,60,DQL
1433,198620,60,DQL
1434,198620,60,DQL
1435,198630,60,DQL
1436,198630,60,DQL
1437,198630,60,DQL
1438,198620,60,DQL
1439,198630,60,DQL
1440,198630,60,DQL
1441,198610,60,DQL
1442,198620,60,DQL
1443,198620,60,DQL
1444,198620,60,DQL
1445,158650,60,DQL
1446,198630,60,DQL
1447,198630,60,DQL
1448,198630,60,DQL
1449,198630,60,DQL
1450,198580,60,DQL
1451,198670,60,DQL
1452,198630,60,DQL
1453,198580,60,DQL
1454,198620,60,DQL
1455,158660,60,DQL
1456,198600,60,DQL
1457,198620,60,DQL
1458,198620,60,DQL
1459,198250,60,DQL
1460,198620,60,DQL
1461,158640,60,DQL
1462,198350,60,DQL
1463,198410,60,DQL
1464,198630,60,DQL
1465,198630,60,DQL
1466,198640,60,DQL
1467,198630,60,DQL
1468,198630,60,DQL
1469,198630,60,DQL
1470,198630,60,DQL
1471,198630,60,DQL
1472,198630,60,DQL
1473,198630,60,DQL
1474,198630,60,DQL
1475,198630,60,DQL
1476,198630,60,DQL
1477,198590,60,DQL
1478,198630,60,DQL
1479,198620,60,DQL
1480,198630,60,DQL
1481,198620,60,DQL
1482,198630,60,DQL
1483,198620,60,DQL
1484,198570,60,DQL
1485,198650,60,DQL
1486,198630,60,DQL
1487,198600,60,DQL
1488,198630,60,DQL
1489,158650,60,DQL
1490,158680,60,DQL
1491,198600,60,DQL
1492,198630,60,DQL
1493,198670,60,DQL
1494,198630,60,DQL
1495,198250,60,DQL
1496,158660,60,DQL
1497,198600,60,DQL
1498,198630,60,DQL
1499,198590,60,DQL
1500,198650,70,DQL
1501,198600,70,DQL
1502,198640,70,DQL
1503,198640,70,DQL
1504,198630,70,DQL
1505,198630,70,DQL
1506,198640,70,DQL
1507,198640,70,DQL
1508,198640,70,DQL
1509,198630,70,DQL
1510,198650,70,DQL
1511,198630,70,DQL
1512,198670,70,DQL
1513,198660,70,DQL
1514,198630,70,DQL
1515,198660,70,DQL
1516,198640,70,DQL
1517,198630,70,DQL
1518,198630,70,DQL
1519,198600,70,DQL
1520,198640,70,DQL
1521,198630,70,DQL
1522,198640,70,DQL
1523,198630,70,DQL
1524,198630,70,DQL
1525,198660,70,DQL
1526,198630,70,DQL
1527,198630,70,DQL
1528,198630,70,DQL
1529,198650,70,DQL
1530,198670,70,DQL
1531,198640,70,DQL
1532,198660,70,DQL
1533,198640,70,DQL
1534,198650,70,DQL
1535,198690,70,DQL
1536,198650,70,DQL
1537,198690,70,DQL
1538,198650,70,DQL
1539,198660,70,DQL
1540,198620,70,DQL
1541,198630,70,DQL
1542,198620,70,DQL
1543,198670,70,DQL
1544,198650,70,DQL
1545,198640,70,DQL
1546,198630,70,DQL
1547,198600,70,DQL
1548,198640,70,DQL
1549,198630,70,DQL
1550,198650,70,DQL
1551,198650,70,DQL
1552,198670,70,DQL
1553,198650,70,DQL
1554,198620,70,DQL
1555,198630,70,DQL
1556,198640,70,DQL
1557,198670,70,DQL
1558,198670,70,DQL
1559,198690,70,DQL
1560,198690,70,DQL
1561,198670,70,DQL
1562,198660,70,DQL
1563,198670,70,DQL
1564,198690,70,DQL
1565,198640,70,DQL
1566,198690,70,DQL
1567,198660,70,DQL
1568,198690,70,DQL
1569,198670,70,DQL
1570,198690,70,DQL
1571,198630,70,DQL
1572,198650,70,DQL
1573,198690,70,DQL
1574,198640,70,DQL
1575,198680,70,DQL
1576,198630,70,DQL
1577,198670,70,DQL
1578,198670,70,DQL
1579,198660,70,DQL
1580,198690,70,DQL
1581,198690,70,DQL
1582,198630,70,DQL
1583,198690,70,DQL
1584,198660,70,DQL
1585,198690,70,DQL
1586,198690,70,DQL
1587,198710,70,DQL
1588,198690,70,DQL
1589,198690,70,DQL
1590,198620,70,DQL
1591,198690,70,DQL
1592,198680,70,DQL
1593,198690,70,DQL
1594,198690,70,DQL
1595,198620,70,DQL
1596,198690,70,DQL
1597,198660,70,DQL
1598,198660,70,DQL
1599,198640,70,DQL
1600,198690,80,DQL
1601,198680,80,DQL
1602,198690,80,DQL
1603,198650,80,DQL
1604,198710,80,DQL
1605,198690,80,DQL
1606,198690,80,DQL
1607,198660,80,DQL
1608,198640,80,DQL
1609,198700,80,DQL
1610,198690,80,DQL
1611,198640,80,DQL
1612,198680,80,DQL
1613,198680,80,DQL
1614,198660,80,DQL
1615,198710,80,DQL
1616,198690,80,DQL
1617,198710,80,DQL
1618,198620,80,DQL
1619,198660,80,DQL
1620,198600,80,DQL
1621,198660,80,DQL
1622,198680,80,DQL
1623,198630,80,DQL
1624,198690,80,DQL
1625,198710,80,DQL
1626,198670,80,DQL
1627,198680,80,DQL
1628,198660,80,DQL
1629,198670,80,DQL
1630,198660,80,DQL
1631,158660,80,DQL
1632,198620,80,DQL
1633,198640,80,DQL
1634,198690,80,DQL
1635,198670,80,DQL
1636,198630,80,DQL
1637,198640,80,DQL
1638,198660,80,DQL
1639,198690,80,DQL
1640,198650,80,DQL
1641,198660,80,DQL
1642,198690,80,DQL
1643,198710,80,DQL
1644,198650,80,DQL
1645,198700,80,DQL
1646,198710,80,DQL
1647,198660,80,DQL
1648,198660,80,DQL
1649,198670,80,DQL
1650,198670,80,DQL
1651,198690,80,DQL
1652,198710,80,DQL
1653,118750,80,DQL
1654,198670,80,DQL
1655,198690,80,DQL
1656,198620,80,DQL
1657,198670,80,DQL
1658,198660,80,DQL
1659,198660,80,DQL
1660,198690,80,DQL
1661,198660,80,DQL
1662,198690,80,DQL
1663,198690,80,DQL
1664,198640,80,DQL
1665,198660,80,DQL
1666,198630,80,DQL
1667,198630,80,DQL
1668,198610,80,DQL
1669,198630,80,DQL
1670,198610,80,DQL
1671,198590,80,DQL
1672,198630,80,DQL
1673,198630,80,DQL
1674,198630,80,DQL
1675,198630,80,DQL
1676,198630,80,DQL
1677,198590,80,DQL
1678,198630,80,DQL
1679,198610,80,DQL
1680,198630,80,DQL
1681,198630,80,DQL
1682,198630,80,DQL
1683,198630,80,DQL
1684,198630,80,DQL
1685,198630,80,DQL
1686,198610,80,DQL
1687,198630,80,DQL
1688,198630,80,DQL
1689,198610,80,DQL
1690,198610,80,DQL
1691,198630,80,DQL
1692,198610,80,DQL
1693,198630,80,DQL
1694,198630,80,DQL
1695,198610,80,DQL
1696,198630,80,DQL
1697,198630,80,DQL
1698,198630,80,DQL
1699,198630,80,DQL
1700,198630,90,DQL
1701,198630,90,DQL
1702,198630,90,DQL
1703,198630,90,DQL
1704,198630,90,DQL
1705,198600,90,DQL
1706,198620,90,DQL
1707,198620,90,DQL
1708,158680,90,DQL
1709,198620,90,DQL
1710,198580,90,DQL
1711,198600,90,DQL
1712,198660,90,DQL
1713,198600,90,DQL
1714,198620,90,DQL
1715,198620,90,DQL
1716,198620,90,DQL
1717,198620,90,DQL
1718,198620,90,DQL
1719,198620,90,DQL
1720,198620,90,DQL
1721,198630,90,DQL
1722,198650,90,DQL
1723,198620,90,DQL
1724,158700,90,DQL
1725,198670,90,DQL
1726,198670,90,DQL
1727,198690,90,DQL
1728,158700,90,DQL
1729,198690,90,DQL
1730,198670,90,DQL
1731,198670,90,DQL
1732,198670,90,DQL
1733,198620,90,DQL
1734,198690,90,DQL
1735,198670,90,DQL
1736,198670,90,DQL
1737,198650,90,DQL
1738,198670,90,DQL
1739,198670,90,DQL
1740,198670,90,DQL
1741,198650,90,DQL
1742,198670,90,DQL
1743,198690,90,DQL
1744,158650,90,DQL
1745,198670,90,DQL
1746,198670,90,DQL
1747,198670,90,DQL
1748,198670,90,DQL
1749,198670,90,DQL
1750,198670,90,DQL
1751,198670,90,DQL
1752,198670,90,DQL
1753,198670,90,DQL
1754,198670,90,DQL
1755,158740,90,DQL
1756,198670,90,DQL
1757,198580,90,DQL
1758,198620,90,DQL
1759,198670,90,DQL
1760,198670,90,DQL
1761,198670,90,DQL
1762,198620,90,DQL
1763,198670,90,DQL
1764,198670,90,DQL
1765,158690,90,DQL
1766,198670,90,DQL
1767,198670,90,DQL
1768,198670,90,DQL
1769,198670,90,DQL
1770,198660,90,DQL
1771,198670,90,DQL
1772,158680,90,DQL
1773,198620,90,DQL
1774,198620,90,DQL
1775,198670,90,DQL
1776,198670,90,DQL
1777,198670,90,DQL
1778,198690,90,DQL
1779,198670,90,DQL
1780,198670,90,DQL
1781,198670,90,DQL
1782,198670,90,DQL
1783,198620,90,DQL
1784,198670,90,DQL
1785,198670,90,DQL
1786,198670,90,DQL
1787,198660,90,DQL
1788,198670,90,DQL
1789,198670,90,DQL
1790,198650,90,DQL
1791,198670,90,DQL
1792,158700,90,DQL
1793,198670,90,DQL
1794,158690,90,DQL
1795,198670,90,DQL
1796,198670,90,DQL
1797,198670,90,DQL
1798,198620,90,DQL
1799,198670,90,DQL
