,yl,xl,method
314,169160,70,Supervisory+RL
315,209160,70,Supervisory+RL
316,118150,70,Supervisory+RL
317,139030,70,Supervisory+RL
318,209190,70,Supervisory+RL
319,114100,70,Supervisory+RL
320,169130,70,Supervisory+RL
321,98210,70,Supervisory+RL
322,219130,70,Supervisory+RL
323,209130,70,Supervisory+RL
324,209150,70,Supervisory+RL
325,219070,70,Supervisory+RL
326,209130,70,Supervisory+RL
327,178260,70,Supervisory+RL
328,188200,70,Supervisory+RL
329,209230,70,Supervisory+RL
330,154100,70,Supervisory+RL
331,179110,70,Supervisory+RL
332,219140,70,Supervisory+RL
333,188160,70,Supervisory+RL
334,177200,70,Supervisory+RL
335,209120,70,Supervisory+RL
336,157260,70,Supervisory+RL
337,169120,70,Supervisory+RL
338,209230,70,Supervisory+RL
339,188200,70,Supervisory+RL
340,169100,70,Supervisory+RL
341,146280,70,Supervisory+RL
342,169160,70,Supervisory+RL
343,219090,70,Supervisory+RL
344,148200,70,Supervisory+RL
345,158140,70,Supervisory+RL
346,208110,70,Supervisory+RL
347,209160,70,Supervisory+RL
348,209160,70,Supervisory+RL
349,158160,70,Supervisory+RL
350,198100,80,Supervisory+RL
351,219100,80,Supervisory+RL
352,169010,80,Supervisory+RL
353,219030,80,Supervisory+RL
354,188200,80,Supervisory+RL
355,219100,80,Supervisory+RL
356,219100,80,Supervisory+RL
357,158140,80,Supervisory+RL
358,168090,80,Supervisory+RL
359,229070,80,Supervisory+RL
360,199050,80,Supervisory+RL
361,130680,80,Supervisory+RL
362,198220,80,Supervisory+RL
363,148970,80,Supervisory+RL
364,149000,80,Supervisory+RL
365,127300,80,Supervisory+RL
366,179120,80,Supervisory+RL
367,128050,80,Supervisory+RL
368,130630,80,Supervisory+RL
369,198150,80,Supervisory+RL
370,208150,80,Supervisory+RL
371,219140,80,Supervisory+RL
372,198080,80,Supervisory+RL
373,179090,80,Supervisory+RL
374,139040,80,Supervisory+RL
375,229070,80,Supervisory+RL
376,198120,80,Supervisory+RL
377,69680,80,Supervisory+RL
378,229080,80,Supervisory+RL
379,219110,80,Supervisory+RL
380,198160,80,Supervisory+RL
381,90610,80,Supervisory+RL
382,168030,80,Supervisory+RL
383,188180,80,Supervisory+RL
384,169190,80,Supervisory+RL
385,209150,80,Supervisory+RL
386,158090,80,Supervisory+RL
387,118210,80,Supervisory+RL
388,208160,80,Supervisory+RL
389,131500,80,Supervisory+RL
390,208060,80,Supervisory+RL
391,218060,80,Supervisory+RL
392,189050,80,Supervisory+RL
393,69680,80,Supervisory+RL
394,146220,80,Supervisory+RL
395,189060,80,Supervisory+RL
396,87210,80,Supervisory+RL
397,179170,80,Supervisory+RL
398,198110,80,Supervisory+RL
399,130570,80,Supervisory+RL
400,189060,90,Supervisory+RL
401,198160,90,Supervisory+RL
402,199210,90,Supervisory+RL
403,198140,90,Supervisory+RL
404,229040,90,Supervisory+RL
405,239000,90,Supervisory+RL
406,219100,90,Supervisory+RL
407,137150,90,Supervisory+RL
408,219110,90,Supervisory+RL
409,9030,90,Supervisory+RL
410,219070,90,Supervisory+RL
411,98090,90,Supervisory+RL
412,208050,90,Supervisory+RL
413,179170,90,Supervisory+RL
414,138040,90,Supervisory+RL
415,219130,90,Supervisory+RL
416,198140,90,Supervisory+RL
417,177110,90,Supervisory+RL
418,219040,90,Supervisory+RL
419,146260,90,Supervisory+RL
420,229050,90,Supervisory+RL
421,138150,90,Supervisory+RL
422,89010,90,Supervisory+RL
423,139040,90,Supervisory+RL
424,198140,90,Supervisory+RL
425,189040,90,Supervisory+RL
426,219100,90,Supervisory+RL
427,219100,90,Supervisory+RL
428,179110,90,Supervisory+RL
429,188200,90,Supervisory+RL
430,219100,90,Supervisory+RL
431,179050,90,Supervisory+RL
432,148200,90,Supervisory+RL
433,198130,90,Supervisory+RL
434,189030,90,Supervisory+RL
435,198130,90,Supervisory+RL
436,198110,90,Supervisory+RL
437,158140,90,Supervisory+RL
438,-910,90,Supervisory+RL
439,198080,90,Supervisory+RL
440,219130,90,Supervisory+RL
441,188200,90,Supervisory+RL
442,158160,90,Supervisory+RL
443,229050,90,Supervisory+RL
444,219080,90,Supervisory+RL
445,219100,90,Supervisory+RL
446,139100,90,Supervisory+RL
447,58040,90,Supervisory+RL
448,177180,90,Supervisory+RL
449,188150,90,Supervisory+RL
450,129050,10,Supervisory
451,198130,10,Supervisory
452,119160,10,Supervisory
453,49110,10,Supervisory
454,79080,10,Supervisory
455,59060,10,Supervisory
456,39090,10,Supervisory
457,139070,10,Supervisory
458,89040,10,Supervisory
459,129120,10,Supervisory
460,99050,10,Supervisory
461,179080,10,Supervisory
462,108280,10,Supervisory
463,149030,10,Supervisory
464,89090,10,Supervisory
465,129060,10,Supervisory
466,158130,10,Supervisory
467,129020,10,Supervisory
468,168060,10,Supervisory
469,239050,10,Supervisory
470,169060,10,Supervisory
471,99020,10,Supervisory
472,148210,10,Supervisory
473,49050,10,Supervisory
474,189040,10,Supervisory
475,119080,10,Supervisory
476,129090,10,Supervisory
477,169100,10,Supervisory
478,99030,10,Supervisory
479,239050,10,Supervisory
480,139070,10,Supervisory
481,219090,10,Supervisory
482,138950,10,Supervisory
483,68950,10,Supervisory
484,89030,10,Supervisory
485,88980,10,Supervisory
486,119060,10,Supervisory
487,148960,10,Supervisory
488,189060,10,Supervisory
489,179060,10,Supervisory
490,138130,10,Supervisory
491,98110,10,Supervisory
492,139110,10,Supervisory
493,159170,10,Supervisory
494,129020,10,Supervisory
495,89000,10,Supervisory
496,179050,10,Supervisory
497,99070,10,Supervisory
498,219100,10,Supervisory
499,89010,10,Supervisory
500,229040,20,Supervisory
501,179070,20,Supervisory
502,176580,20,Supervisory
503,147030,20,Supervisory
504,68140,20,Supervisory
505,93980,20,Supervisory
506,65600,20,Supervisory
507,189110,20,Supervisory
508,186440,20,Supervisory
509,149040,20,Supervisory
510,189030,20,Supervisory
511,86590,20,Supervisory
512,93990,20,Supervisory
513,86510,20,Supervisory
514,112990,20,Supervisory
515,65630,20,Supervisory
516,199010,20,Supervisory
517,136560,20,Supervisory
518,96500,20,Supervisory
519,145640,20,Supervisory
520,179070,20,Supervisory
521,81550,20,Supervisory
522,123980,20,Supervisory
523,126610,20,Supervisory
524,34100,20,Supervisory
525,179020,20,Supervisory
526,126560,20,Supervisory
527,166630,20,Supervisory
528,188980,20,Supervisory
529,136480,20,Supervisory
530,126560,20,Supervisory
531,66480,20,Supervisory
532,96500,20,Supervisory
533,189100,20,Supervisory
534,189070,20,Supervisory
535,105710,20,Supervisory
536,139060,20,Supervisory
537,126630,20,Supervisory
538,168080,20,Supervisory
539,46660,20,Supervisory
540,74070,20,Supervisory
541,139170,20,Supervisory
542,148960,20,Supervisory
543,219100,20,Supervisory
544,105640,20,Supervisory
545,219090,20,Supervisory
546,44000,20,Supervisory
547,179110,20,Supervisory
548,166600,20,Supervisory
549,176480,20,Supervisory
550,149000,30,Supervisory
551,69110,30,Supervisory
552,84070,30,Supervisory
553,124070,30,Supervisory
554,108060,30,Supervisory
555,239000,30,Supervisory
556,44020,30,Supervisory
557,38990,30,Supervisory
558,63960,30,Supervisory
559,-12840,30,Supervisory
560,88960,30,Supervisory
561,139050,30,Supervisory
562,158210,30,Supervisory
563,169130,30,Supervisory
564,189040,30,Supervisory
565,103090,30,Supervisory
566,84140,30,Supervisory
567,38970,30,Supervisory
568,124180,30,Supervisory
569,79030,30,Supervisory
570,158930,30,Supervisory
571,143990,30,Supervisory
572,239010,30,Supervisory
573,118110,30,Supervisory
574,229020,30,Supervisory
575,69110,30,Supervisory
576,164100,30,Supervisory
577,164100,30,Supervisory
578,169130,30,Supervisory
579,8120,30,Supervisory
580,189000,30,Supervisory
581,69090,30,Supervisory
582,179140,30,Supervisory
583,208040,30,Supervisory
584,122160,30,Supervisory
585,189040,30,Supervisory
586,74130,30,Supervisory
587,209150,30,Supervisory
588,44030,30,Supervisory
589,82170,30,Supervisory
590,134010,30,Supervisory
591,143990,30,Supervisory
592,134020,30,Supervisory
593,24000,30,Supervisory
594,139140,30,Supervisory
595,103990,30,Supervisory
596,84080,30,Supervisory
597,63940,30,Supervisory
598,112960,30,Supervisory
599,119070,30,Supervisory
600,114010,40,Supervisory
601,137180,40,Supervisory
602,114020,40,Supervisory
603,64000,40,Supervisory
604,84000,40,Supervisory
605,91550,40,Supervisory
606,131540,40,Supervisory
607,74000,40,Supervisory
608,131620,40,Supervisory
609,99090,40,Supervisory
610,104070,40,Supervisory
611,118130,40,Supervisory
612,171560,40,Supervisory
613,111630,40,Supervisory
614,51550,40,Supervisory
615,219110,40,Supervisory
616,149010,40,Supervisory
617,64020,40,Supervisory
618,33950,40,Supervisory
619,111590,40,Supervisory
620,101490,40,Supervisory
621,89120,40,Supervisory
622,139080,40,Supervisory
623,189060,40,Supervisory
624,129110,40,Supervisory
625,187120,40,Supervisory
626,81610,40,Supervisory
627,171550,40,Supervisory
628,81610,40,Supervisory
629,181500,40,Supervisory
630,43100,40,Supervisory
631,118060,40,Supervisory
632,103040,40,Supervisory
633,64170,40,Supervisory
634,71580,40,Supervisory
635,74070,40,Supervisory
636,121570,40,Supervisory
637,118140,40,Supervisory
638,179070,40,Supervisory
639,70590,40,Supervisory
640,131520,40,Supervisory
641,41600,40,Supervisory
642,171590,40,Supervisory
643,141490,40,Supervisory
644,131570,40,Supervisory
645,238980,40,Supervisory
646,151620,40,Supervisory
647,81520,40,Supervisory
648,149060,40,Supervisory
649,49150,40,Supervisory
650,208070,50,Supervisory
651,-10930,50,Supervisory
652,59070,50,Supervisory
653,117980,50,Supervisory
654,138990,50,Supervisory
655,58150,50,Supervisory
656,88080,50,Supervisory
657,139130,50,Supervisory
658,188960,50,Supervisory
659,179100,50,Supervisory
660,148180,50,Supervisory
661,69010,50,Supervisory
662,179060,50,Supervisory
663,179000,50,Supervisory
664,129110,50,Supervisory
665,159170,50,Supervisory
666,129020,50,Supervisory
667,28080,50,Supervisory
668,69050,50,Supervisory
669,189070,50,Supervisory
670,179110,50,Supervisory
671,198170,50,Supervisory
672,69170,50,Supervisory
673,179060,50,Supervisory
674,169140,50,Supervisory
675,139080,50,Supervisory
676,58140,50,Supervisory
677,69040,50,Supervisory
678,139050,50,Supervisory
679,89000,50,Supervisory
680,109020,50,Supervisory
681,159180,50,Supervisory
682,119170,50,Supervisory
683,39040,50,Supervisory
684,68990,50,Supervisory
685,49080,50,Supervisory
686,129040,50,Supervisory
687,119060,50,Supervisory
688,99070,50,Supervisory
689,77140,50,Supervisory
690,69160,50,Supervisory
691,118990,50,Supervisory
692,98140,50,Supervisory
693,89110,50,Supervisory
694,69130,50,Supervisory
695,99100,50,Supervisory
696,159150,50,Supervisory
697,69030,50,Supervisory
698,89020,50,Supervisory
699,58920,50,Supervisory
700,239010,60,Supervisory
701,156630,60,Supervisory
702,116570,60,Supervisory
703,129080,60,Supervisory
704,219100,60,Supervisory
705,139000,60,Supervisory
706,116610,60,Supervisory
707,229110,60,Supervisory
708,54090,60,Supervisory
709,126520,60,Supervisory
710,179070,60,Supervisory
711,126480,60,Supervisory
712,36570,60,Supervisory
713,95650,60,Supervisory
714,113930,60,Supervisory
715,116600,60,Supervisory
716,126550,60,Supervisory
717,139100,60,Supervisory
718,219100,60,Supervisory
719,76550,60,Supervisory
720,198120,60,Supervisory
721,169160,60,Supervisory
722,156560,60,Supervisory
723,116590,60,Supervisory
724,-25940,60,Supervisory
725,136500,60,Supervisory
726,74030,60,Supervisory
727,166510,60,Supervisory
728,219110,60,Supervisory
729,189000,60,Supervisory
730,46540,60,Supervisory
731,129150,60,Supervisory
732,126500,60,Supervisory
733,176430,60,Supervisory
734,76630,60,Supervisory
735,229040,60,Supervisory
736,208030,60,Supervisory
737,106590,60,Supervisory
738,24110,60,Supervisory
739,148150,60,Supervisory
740,149040,60,Supervisory
741,99080,60,Supervisory
742,189040,60,Supervisory
743,219100,60,Supervisory
744,76660,60,Supervisory
745,126510,60,Supervisory
746,139100,60,Supervisory
747,179080,60,Supervisory
748,169100,60,Supervisory
749,73980,60,Supervisory
750,123970,70,Supervisory
751,179060,70,Supervisory
752,167990,70,Supervisory
753,219070,70,Supervisory
754,108950,70,Supervisory
755,9060,70,Supervisory
756,189020,70,Supervisory
757,49090,70,Supervisory
758,59080,70,Supervisory
759,43140,70,Supervisory
760,13100,70,Supervisory
761,188190,70,Supervisory
762,74100,70,Supervisory
763,164000,70,Supervisory
764,154060,70,Supervisory
765,139020,70,Supervisory
766,168090,70,Supervisory
767,108200,70,Supervisory
768,4060,70,Supervisory
769,124040,70,Supervisory
770,84030,70,Supervisory
771,49090,70,Supervisory
772,-45930,70,Supervisory
773,129070,70,Supervisory
774,124020,70,Supervisory
775,188170,70,Supervisory
776,-45900,70,Supervisory
777,124050,70,Supervisory
778,154100,70,Supervisory
779,179180,70,Supervisory
780,179150,70,Supervisory
781,169120,70,Supervisory
782,43990,70,Supervisory
783,158110,70,Supervisory
784,169160,70,Supervisory
785,-30940,70,Supervisory
786,149070,70,Supervisory
787,49130,70,Supervisory
788,114120,70,Supervisory
789,228980,70,Supervisory
790,98970,70,Supervisory
791,124010,70,Supervisory
792,34070,70,Supervisory
793,149080,70,Supervisory
794,129100,70,Supervisory
795,139060,70,Supervisory
796,188950,70,Supervisory
797,129120,70,Supervisory
798,82080,70,Supervisory
799,49060,70,Supervisory
800,-18370,80,Supervisory
801,71600,80,Supervisory
802,209190,80,Supervisory
803,71590,80,Supervisory
804,189120,80,Supervisory
805,229030,80,Supervisory
806,139050,80,Supervisory
807,161610,80,Supervisory
808,41580,80,Supervisory
809,169150,80,Supervisory
810,139030,80,Supervisory
811,31520,80,Supervisory
812,81500,80,Supervisory
813,179090,80,Supervisory
814,139040,80,Supervisory
815,90640,80,Supervisory
816,90620,80,Supervisory
817,198170,80,Supervisory
818,14000,80,Supervisory
819,71630,80,Supervisory
820,151590,80,Supervisory
821,31600,80,Supervisory
822,161540,80,Supervisory
823,54010,80,Supervisory
824,158110,80,Supervisory
825,111600,80,Supervisory
826,151580,80,Supervisory
827,14060,80,Supervisory
828,139080,80,Supervisory
829,179050,80,Supervisory
830,139070,80,Supervisory
831,84150,80,Supervisory
832,139070,80,Supervisory
833,161490,80,Supervisory
834,219050,80,Supervisory
835,219050,80,Supervisory
836,198100,80,Supervisory
837,139060,80,Supervisory
838,121540,80,Supervisory
839,161540,80,Supervisory
840,99130,80,Supervisory
841,71560,80,Supervisory
842,138970,80,Supervisory
843,151570,80,Supervisory
844,90600,80,Supervisory
845,81540,80,Supervisory
