,yl,xl,method
372,157000,30.0,Supervisory+RL
373,130900,30.0,Supervisory+RL
374,153500,30.0,Supervisory+RL
375,149800,30.0,Supervisory+RL
376,85800,30.0,Supervisory+RL
377,151200,30.0,Supervisory+RL
378,108400,30.0,Supervisory+RL
379,75700,30.0,Supervisory+RL
380,93000,30.0,Supervisory+RL
381,109900,30.0,Supervisory+RL
382,107700,30.0,Supervisory+RL
383,154200,30.0,Supervisory+RL
384,74800,30.0,Supervisory+RL
385,151200,30.0,Supervisory+RL
386,35500,30.0,Supervisory+RL
387,154900,30.0,Supervisory+RL
388,104100,30.0,Supervisory+RL
389,114800,30.0,Supervisory+RL
390,89800,30.0,Supervisory+RL
391,97000,30.0,Supervisory+RL
392,108400,30.0,Supervisory+RL
393,79500,30.0,Supervisory+RL
394,90500,30.0,Supervisory+RL
395,-20500,30.0,Supervisory+RL
396,116400,30.0,Supervisory+RL
397,109800,30.0,Supervisory+RL
398,125500,30.0,Supervisory+RL
399,52800,30.0,Supervisory+RL
400,67000,30.0,Supervisory+RL
401,70200,30.0,Supervisory+RL
402,106000,30.0,Supervisory+RL
403,130200,30.0,Supervisory+RL
404,81800,30.0,Supervisory+RL
405,116400,30.0,Supervisory+RL
406,146400,30.0,Supervisory+RL
407,92200,30.0,Supervisory+RL
408,124200,30.0,Supervisory+RL
409,110800,30.0,Supervisory+RL
410,124600,30.0,Supervisory+RL
411,133400,30.0,Supervisory+RL
412,30800,30.0,Supervisory+RL
413,33000,30.0,Supervisory+RL
414,107200,30.0,Supervisory+RL
415,91400,30.0,Supervisory+RL
416,125000,30.0,Supervisory+RL
417,78800,30.0,Supervisory+RL
418,143200,30.0,Supervisory+RL
419,156400,30.0,Supervisory+RL
420,48600,30.0,Supervisory+RL
421,127000,30.0,Supervisory+RL
422,154000,30.0,Supervisory+RL
423,86400,30.0,Supervisory+RL
424,154800,30.0,Supervisory+RL
425,93400,30.0,Supervisory+RL
426,135400,30.0,Supervisory+RL
427,131800,30.0,Supervisory+RL
428,164000,30.0,Supervisory+RL
429,145600,30.0,Supervisory+RL
430,135400,30.0,Supervisory+RL
431,133400,30.0,Supervisory+RL
432,154800,30.0,Supervisory+RL
433,153200,30.0,Supervisory+RL
434,66200,30.0,Supervisory+RL
435,144800,30.0,Supervisory+RL
436,12400,30.0,Supervisory+RL
437,53200,30.0,Supervisory+RL
438,70000,30.0,Supervisory+RL
439,76200,30.0,Supervisory+RL
440,139600,30.0,Supervisory+RL
441,153200,30.0,Supervisory+RL
442,112400,30.0,Supervisory+RL
443,127800,30.0,Supervisory+RL
444,58800,30.0,Supervisory+RL
445,4800,30.0,Supervisory+RL
446,91000,30.0,Supervisory+RL
447,124200,30.0,Supervisory+RL
448,109200,30.0,Supervisory+RL
449,140200,30.0,Supervisory+RL
450,169070,30.0,Supervisory
451,168970,30.0,Supervisory
452,179100,30.0,Supervisory
453,119100,30.0,Supervisory
454,129090,30.0,Supervisory
455,79060,30.0,Supervisory
456,168920,30.0,Supervisory
457,139160,30.0,Supervisory
458,88100,30.0,Supervisory
459,197140,30.0,Supervisory
460,169130,30.0,Supervisory
461,79050,30.0,Supervisory
462,49110,30.0,Supervisory
463,39050,30.0,Supervisory
464,219100,30.0,Supervisory
465,89010,30.0,Supervisory
466,149000,30.0,Supervisory
467,159110,30.0,Supervisory
468,159100,30.0,Supervisory
469,88060,30.0,Supervisory
470,118090,30.0,Supervisory
471,98150,30.0,Supervisory
472,209170,30.0,Supervisory
473,28990,30.0,Supervisory
474,179100,30.0,Supervisory
475,209160,30.0,Supervisory
476,167140,30.0,Supervisory
477,169020,30.0,Supervisory
478,198110,30.0,Supervisory
479,108080,30.0,Supervisory
480,79100,30.0,Supervisory
481,39100,30.0,Supervisory
482,148010,30.0,Supervisory
483,108150,30.0,Supervisory
