,yl,xl,method
0,168950,10.0,Supervisory+RL
1,118850,10.0,Supervisory+RL
2,49190,10.0,Supervisory+RL
3,178840,10.0,Supervisory+RL
4,158950,10.0,Supervisory+RL
5,106990,10.0,Supervisory+RL
6,139210,10.0,Supervisory+RL
7,118840,10.0,Supervisory+RL
8,89070,10.0,Supervisory+RL
9,146920,10.0,Supervisory+RL
10,158940,10.0,Supervisory+RL
11,98780,10.0,Supervisory+RL
12,148990,10.0,Supervisory+RL
13,29080,10.0,Supervisory+RL
14,129130,10.0,Supervisory+RL
15,149010,10.0,Supervisory+RL
16,58910,10.0,Supervisory+RL
17,149050,10.0,Supervisory+RL
18,149000,10.0,Supervisory+RL
19,149060,10.0,Supervisory+RL
20,117760,10.0,Supervisory+RL
21,168910,10.0,Supervisory+RL
22,106980,10.0,Supervisory+RL
23,118930,10.0,Supervisory+RL
24,58840,10.0,Supervisory+RL
25,69090,10.0,Supervisory+RL
26,148040,10.0,Supervisory+RL
27,138990,10.0,Supervisory+RL
28,149040,10.0,Supervisory+RL
29,149040,10.0,Supervisory+RL
30,149010,10.0,Supervisory+RL
31,49090,10.0,Supervisory+RL
32,168990,10.0,Supervisory+RL
33,89240,10.0,Supervisory+RL
34,147910,10.0,Supervisory+RL
35,88920,10.0,Supervisory+RL
36,158930,10.0,Supervisory+RL
37,49030,10.0,Supervisory+RL
38,149070,10.0,Supervisory+RL
39,137850,10.0,Supervisory+RL
40,137830,10.0,Supervisory+RL
41,158830,10.0,Supervisory+RL
42,138810,10.0,Supervisory+RL
43,168990,10.0,Supervisory+RL
44,167960,10.0,Supervisory+RL
45,146960,10.0,Supervisory+RL
46,69050,10.0,Supervisory+RL
47,109060,10.0,Supervisory+RL
48,78950,10.0,Supervisory+RL
49,97830,10.0,Supervisory+RL
50,138780,20.0,Supervisory+RL
51,118950,20.0,Supervisory+RL
52,89060,20.0,Supervisory+RL
53,98810,20.0,Supervisory+RL
54,89200,20.0,Supervisory+RL
55,137770,20.0,Supervisory+RL
56,89190,20.0,Supervisory+RL
57,129110,20.0,Supervisory+RL
58,49130,20.0,Supervisory+RL
59,148990,20.0,Supervisory+RL
60,118960,20.0,Supervisory+RL
61,129170,20.0,Supervisory+RL
62,148020,20.0,Supervisory+RL
